Student_ID,Age,Gender,Attendance,Assignment_1,Assignment_2,Assignment_3,Assignment_4,Test_1,Test_2,Midterm,Final_Exam,Study_Hours_Per_Week,Previous_GPA,Avg_Assignment,Avg_Test,Final_Grade,Grade_Letter,Cluster
STU_0020,21,Male,86.74616470181135,85.28981451608021,86.70012486892934,79.3680160822274,100.0,99.5803614311424,68.63247811254315,90.83662999018422,89.03239833431367,12.36725345289617,4.0,87.83948886680923,87.02046696704586,87.23874331045141,B,0
STU_0021,23,Male,90.40253503203272,96.55153928232782,96.94331713351052,85.31199647286266,87.9980290193123,69.17686706522531,58.68497381654218,100.0,58.39036547863998,9.615122268347456,3.585080466479757,91.70122047700332,71.56305159010186,79.48845060036538,C,1
STU_0022,23,Male,100.0,77.57944946623326,53.05730388834938,83.73021187227359,62.13376992818535,48.24708626160239,66.376655728113,68.60752800705197,100.0,20.17942330776792,3.294408832914277,69.1251837887604,70.80781749919184,73.22224563614321,C,2
STU_0023,19,Female,97.99105774064198,73.94755356246182,68.08196837099402,92.6555090357494,100.0,90.49411992080071,73.73058950781952,100.0,63.8087318351407,21.059518015528923,3.919719934709785,83.67125774230131,82.00836031594024,84.10549928631873,B,0
STU_0024,21,Female,83.44635850147564,94.31181878901168,77.80994417349874,87.4159582571617,98.8876633321234,97.51439587536976,77.34271895240774,77.78500187880718,100.0,20.157163391461545,3.450934547727189,89.60634613794888,88.16052917664618,88.12285719751992,B,0
STU_0025,22,Female,88.30111493205432,90.29271515821166,88.55571883092966,87.69954391693031,92.63717675639816,66.19083468658732,76.336252939774,95.6902295035593,93.0732190101072,14.579221046892505,2.5259579839442097,89.79628866561745,82.82263403500696,85.46257851389484,B,0
STU_0026,18,Male,56.7417476614916,84.32378972807464,78.17842482577431,65.38075029035087,63.74707031993596,73.25879968472361,67.850098248644,96.26378266668002,100.0,14.88808597304064,3.874847930472383,72.90750879103395,84.3431701500119,78.15232949346648,C,2
STU_0027,21,Female,99.52942726941018,79.79761750787426,84.26473099722723,59.62450797509575,70.35621232362121,69.14168539948723,77.23586228029535,85.30944983091698,81.32202204752387,9.684133221303249,3.5965512046046104,73.51076720095462,78.25225488955586,78.95752582096091,C,2
STU_0028,19,Female,94.6859918308487,100.0,100.0,100.0,56.30695590454324,75.26767602859583,76.55146361657933,54.157175633848496,65.1321543901174,17.073164476206692,2.552499927880159,89.07673897613581,67.77711741728527,76.85789132629677,C,1
STU_0029,23,Female,100.0,68.2512129361923,66.81314081726158,76.81831001590385,91.9049480976972,100.0,64.28674552875886,95.94805038668292,57.1960295015121,15.848158530928105,3.5530102677995314,75.94690296676373,79.35770635423846,80.39869470257219,B,2
STU_0030,22,Female,82.8392605258822,65.71378090662364,100.0,82.54842545108605,63.04069332997268,84.56753822073671,66.5899701289029,96.65291165938896,62.98901663198061,29.2197369826284,2.831600977476743,77.8257249219206,77.6998591602523,78.25155902531577,C,2
STU_0031,21,Male,86.92061602837691,97.82455918029513,78.44238969552143,88.59404525118441,57.91079820990522,99.06787023050728,88.6138967008866,92.5220624596096,51.21969143635732,20.435511810078715,3.145934739859029,80.69294808422654,82.85588020684021,82.61347415220978,B,2
STU_0032,18,Male,77.77992476080412,95.67943823822644,91.02011436356142,100.0,100.0,65.61662552315732,85.65395288528265,88.18637990269453,100.0,16.576224632854274,3.419755326839258,96.67488815044698,84.86423957778362,87.69900266788468,B,0
STU_0033,18,Female,67.77917640766388,87.08435932564441,100.0,84.198286510404,93.3006111077091,76.55645177125675,76.57543693479026,71.40228911040073,100.0,14.79195344503338,3.957948390913472,91.14581423593938,81.13354445411193,82.80178858401536,B,0
STU_0034,20,Male,75.96615695676735,78.27733236713463,92.92678605095811,76.67465225181527,77.59904072321282,99.77030406309343,94.13796814484344,100.0,93.67205388297889,20.006532685386127,2.547802810411062,81.36945284828022,96.89508152272894,90.14450046379817,A,0
STU_0035,20,Male,57.71049325705106,88.30738126356128,86.3584849725551,72.91788360640224,78.76035057684717,65.91803987427703,38.6040921820191,96.78917257901588,79.75811880448411,10.42130664809739,3.2554735264565844,81.58602510484144,70.26735585994903,72.40727037312695,C,1
STU_0036,24,Female,98.71908273391126,100.0,100.0,84.31155565476205,48.761745168632,100.0,67.60271735040565,70.55505646801167,100.0,20.69818906007016,4.0,83.26832520584851,84.53944345460434,85.57607190790829,B,0
STU_0037,19,Female,52.37676246020354,100.0,97.10965591491824,66.59720470141116,93.98885003190868,68.02922580470485,52.77289791503146,100.0,77.3771697833372,9.564282498813505,2.876766752781134,89.42392766205951,74.54482337576837,76.79174857009923,C,1
STU_0038,21,Male,100.0,60.15379441787265,73.00908885757846,85.43313584723515,74.60902803266974,75.05739698545025,100.0,84.954033210668,85.26565841937966,12.192380713926342,3.1375897443897074,73.301261788839,86.31927215387446,83.78194182897637,B,2
STU_0039,21,Female,58.53809651049877,74.57000786232167,85.2716807878577,80.07351432417965,85.80817259804698,100.0,85.0163702057444,84.2446046889394,79.22138317203427,5.809102502977703,4.0,81.4308438931015,87.12058951667953,82.55541652898805,B,2
STU_0040,24,Male,100.0,77.77340105522741,59.237563987888606,100.0,47.67156607312774,75.82411978995363,75.35327721236807,82.84717599624686,76.90270004967684,18.07038111524546,3.4462342303643734,71.17063277906094,77.73181826206135,77.9902807909551,C,2
STU_0041,23,Female,71.37918934644343,100.0,74.03561810903058,80.88390185578054,96.80143941706751,82.64626898292934,90.22344734347428,80.78215018805703,92.64953433003988,16.249645131315948,1.968213804587219,87.93023984546966,86.57535021112514,85.46220101496033,B,0
STU_0042,23,Male,93.41549601206592,47.12212480272856,89.05234411520449,55.47422718547385,73.04887806042073,90.55440622093884,94.66518127615578,100.0,66.78861683145713,12.192584876169882,2.4431656434919446,66.17439354095691,88.00205108213794,81.99509831277643,B,2
STU_0043,24,Female,73.71329949509698,90.07885784549288,73.33974965779082,100.0,61.73069599266938,84.92543136112816,93.7842352143536,99.3774754206082,66.83671913673916,10.354306045120907,3.48270545005581,81.28732587398828,86.2309652832073,83.49610688163057,B,2
STU_0044,23,Male,100.0,81.1478453737145,89.10050118957886,99.35250596734146,79.90597548267449,89.39327132612168,94.800766906869,100.0,98.43169875429638,21.893611133500336,3.2961034355233325,87.37670700332733,95.65643424682176,93.60687264909126,A,0
STU_0045,20,Male,85.6555400212641,100.0,83.36478476733082,100.0,74.61962573309413,80.5843890387572,70.64876679791695,86.55513407115446,71.64993709918163,14.331980311984148,3.113805906717173,89.49610262510623,77.35955675175255,81.83011884070982,B,0
STU_0046,21,Male,100.0,100.0,93.04625098592564,67.64020019523274,100.0,58.74601541048011,65.16174362206279,98.41306874932424,84.8559617342775,11.16352312739712,4.0,90.1716127952896,76.79419737903616,83.12800226600856,B,1
STU_0047,24,Female,86.14072059844578,89.09667308224496,77.25108672942291,80.28667034100019,77.30814522442017,90.6333502299577,61.90921906713146,73.0151331035129,77.5375798928915,24.609664818090124,2.567758990689124,80.98564384427206,75.7738205733734,78.37405755715024,C,2
STU_0048,21,Male,90.29439963308351,60.3335939026314,69.92720624675765,94.14545858572312,100.0,67.10439544759465,83.43705782773141,91.6239153297735,80.05780170927147,11.714685404291435,2.9479103235975748,81.10156468377804,80.55579257859276,81.69338491559742,B,2
STU_0049,18,Male,94.24159981029624,75.81581774600262,100.0,92.4700305652965,89.37629921786571,94.9753626290195,74.89906377305779,80.55574420425884,67.54577034642985,20.693085357268927,1.6258228533932353,89.4155368822912,79.4939852381915,83.94521218863188,B,0
STU_0050,20,Female,77.06914021750444,75.74104787254437,75.27146288140128,87.31097963214373,96.12243232993607,100.0,65.93441414317064,50.13493673826837,68.28004148181967,9.245047179947132,3.81246192216068,83.61148067900636,71.08734809081467,75.44276707994115,C,1
STU_0051,22,Female,65.79563307647116,61.682741390845145,91.4797222044039,48.5854025301388,81.54706650922883,47.34105189136804,66.48757130726148,56.4634560557229,63.44644016066863,13.225268848965136,2.4408033892561942,70.82373315865416,58.43462985375526,62.887461167496525,D,1
STU_0052,20,Male,65.47595011387,98.86635923927754,100.0,55.86100314792229,100.0,100.0,100.0,75.43912704248575,100.0,17.511456126911934,3.7399957381606495,88.68184059679996,93.85978176062144,89.46801624679986,B,0
STU_0053,24,Male,85.76263853704233,61.77486639458815,86.01631383866722,100.0,66.27190399946409,75.4503576498979,92.66480315064254,91.49186165308404,86.28709458853128,14.710815251979874,3.666421092006111,78.51577105817987,86.47352926053894,84.01511272748155,B,2
STU_0054,22,Female,77.67039871917879,100.0,69.92244133027063,100.0,84.47140673433277,81.72496966601648,100.0,75.48877905199348,100.0,16.218815107565263,4.0,88.59846201615086,89.30343717950248,87.92864078446462,B,0
STU_0055,18,Female,52.81214860225087,100.0,77.60206524201493,78.68144548867916,74.33467741875387,65.10069632562568,84.13697806176295,74.06580267269334,100.0,12.305825769879975,3.454492903571848,82.654547037362,80.82586926502049,78.57310053044597,C,2
STU_0056,24,Female,92.69411876187245,78.49350794829465,99.53252562528854,100.0,100.0,81.52303006433308,73.65431213977644,92.34278569113758,68.93232439842664,7.011019240502029,2.750739362975924,94.5065083933958,79.11311307341843,85.08923223825704,B,0
STU_0057,19,Female,66.72265538070121,86.59969609001736,84.76597872413807,66.32384904592065,100.0,86.21069576187305,77.91571160727518,78.12783395348477,100.0,22.327881921823558,3.3175360719979645,84.42238096501902,85.56356033065825,83.33711602597077,B,0
STU_0058,21,Female,67.5951246209604,80.67526029103968,63.68238557903189,69.84312166006583,81.76583135065282,99.0507286607349,56.36364394171711,100.0,79.38370336679495,,2.4685230065199883,73.99164972019756,83.69951899231174,79.17671877354235,C,2
STU_0059,18,Male,84.37560948569613,96.96493295399496,92.3872184515753,66.90335612062238,64.06489443213253,69.26864362329098,53.46135650259792,100.0,79.44025249305056,16.445062277661695,3.223412124256236,80.08010048958128,75.54256315473486,77.78712898828492,C,2
STU_0060,21,Female,71.4982651288913,100.0,93.69279854865412,69.40103332755945,88.55628626476415,100.0,86.07330869088236,85.01000791819239,100.0,18.50978745816163,2.85936824612034,87.91252953524443,92.77082915226867,89.18608286482367,B,0
STU_0061,23,Male,86.83758247509279,87.55371312931027,78.35407995574027,94.52419839034856,58.71461222200279,94.07030135710323,59.37970484438527,96.1608310300765,93.18081705985188,16.543791021556967,2.9507630852296898,79.78665092435048,85.69791357285422,84.03850166852695,B,2
STU_0062,19,Male,100.0,92.03675064671594,94.1536656340712,72.06471440404833,100.0,80.67611987334962,78.1026309441011,90.91452556109437,71.99019319011771,11.457043665308923,2.3711434584507054,89.56378267120887,80.42086739216569,85.12165523666206,B,0
STU_0063,19,Male,79.31413530726519,73.62234957163378,86.60669246263352,100.0,75.83386247118594,80.96606523720864,97.87795959937338,82.28953937197701,93.99605009786043,20.79882480975886,3.210312241833944,84.01572612636332,88.78240357660488,86.40557351459844,B,0
STU_0064,18,Female,69.10631280675027,88.46134078403011,78.94918820104445,88.8116903758866,81.45207882941259,78.22382044072282,64.60997765861549,99.52822509668646,58.42781744574034,17.568395875124345,3.576961017980248,84.41857454759344,75.19746016044128,77.35467974121782,C,1
STU_0065,19,Male,87.72260466440964,86.21369165030069,64.36922431253602,100.0,73.55799432933966,75.3405771425398,100.0,97.82719796810532,84.63102470464922,15.993868251726145,1.8435322437297912,81.0352275730441,89.4496999538236,86.75264871064834,B,0
STU_0066,22,Male,73.37152309498468,68.66023497822812,98.50646073608485,89.68626105149956,68.81042850898616,84.02142701699087,58.12170932972976,67.75122809950594,50.99836077498868,15.877924017929448,2.517985142714404,81.41584631869966,65.22318130530381,70.89581498829065,C,1
STU_0067,19,Female,85.35627222996621,83.32507058284996,94.92379222179412,100.0,94.5949969712024,81.25250863984719,96.60274751229922,89.47128614546622,65.3265154149707,23.411311721285287,3.117633018426189,93.21096494396164,83.16326442814582,86.3968753630726,B,0
STU_0068,21,Male,89.73453965021858,78.22571619523076,92.73174838065157,70.95345397194365,81.59420380925204,65.4403598240668,81.90174459928286,81.24995120242022,88.66268400658394,11.349688903734254,1.3568783511506102,80.8762805892695,79.31368490808846,80.82454908665578,B,1
STU_0069,21,Male,100.0,74.3047708650354,100.0,100.0,84.08444267615391,87.54387198525016,97.89731917722024,99.9975161574008,30.99868472965332,17.076279141838732,4.0,89.59730338529732,79.10934801238113,82.79200441532416,B,0
STU_0070,24,Female,85.84838424383751,66.38747031039023,97.76274432958763,85.6989217082553,68.52647223610116,64.58507842581841,54.54226269877526,74.536530955686,100.0,12.356852541999112,2.502222429812861,79.59390214608358,73.41596802006993,76.51258988025077,C,1
STU_0071,21,Male,87.88135570948974,84.7256765696911,94.0866256632224,100.0,96.62902392340456,82.48550830488215,100.0,69.11693876242784,93.37095850094272,5.318470968299984,2.3433387368691,93.86033153907952,86.24335139206318,88.69224586791074,B,0
STU_0072,24,Male,100.0,73.29288990511985,51.801589779597535,63.40653919935724,99.366846027053,73.63938694046924,68.7269212577898,82.35858814410105,40.88393112932783,5.186327375685597,2.854860406620248,71.96696622778191,66.40220686792198,71.43141398908776,C,2
STU_0073,21,Male,81.20621043839508,76.05399845929901,100.0,85.82936914296495,79.98669374064585,92.45603513740936,85.90221970430574,100.0,100.0,9.926818125116434,3.0961609871587568,85.46751533572746,94.58956371042878,90.514613870815,A,0
STU_0074,22,Female,86.91151610002134,99.81801573826148,84.9373593242329,85.86973236172712,100.0,97.13469279911226,100.0,62.14132316003473,100.0,11.707784169938522,2.470468971433364,92.65627685605536,89.81900398978675,90.3794370606908,A,0
STU_0075,24,Female,98.00273595013216,94.28201511403888,89.48764879887028,75.51172662032158,83.23841128164537,100.0,68.81536356513774,72.67496145904208,83.46202673264136,25.86474874680432,3.686289566192249,85.62995045371902,81.23808793920529,84.23211149465209,B,0
STU_0076,20,Female,92.06555247127032,69.52505552920823,88.99655309252782,88.90333769333598,95.90288769145934,89.21995847848889,91.79755284737313,77.1659889420122,64.96428617553676,18.491942171530447,3.279794577608856,85.83195850163284,80.78694661085275,83.42831076412853,B,0
STU_0077,23,Male,79.62686199263831,88.24105221786037,94.57017735389802,100.0,58.61877248681236,89.75796648686712,63.21668955012454,78.44977135975907,100.0,18.9417151042971,2.413930674476251,85.3575005146427,82.85610684918768,83.28360046316925,B,0
STU_0078,18,Male,98.5279515552683,86.84450562948916,100.0,74.41050977108002,90.15425815282302,73.88959216695743,99.57578624902168,53.44978579808903,72.82330788828408,11.81460746874822,2.63431641815434,87.85231838834804,74.93461802558805,81.16926148738408,B,1
STU_0079,21,Female,71.93129678327605,100.0,91.70674682421594,96.62094502140168,78.12090766422358,,62.05673528073176,100.0,82.8373010241596,15.30663584759724,1.9382612125267769,91.6121498774603,84.17701539137353,85.18298387638981,B,0
STU_0080,19,Male,81.59875859052661,100.0,90.28915969885104,66.24853001685504,85.4927122483776,98.4233840845614,80.64216253132281,84.1094541310646,100.0,26.530764923731077,2.1226613731256148,85.50760049102092,90.7937501867372,88.28840611840124,B,0
STU_0081,21,Male,73.4337018924334,59.3371393035958,85.81606127867691,100.0,84.00360627408074,51.67867975772288,78.85813947988234,77.40893213428483,76.82037524530043,8.927911631112178,3.271318829748653,82.28920171408836,71.19153165429762,74.74504969604843,C,1
STU_0082,19,Female,93.64261899206652,97.28117693358568,34.09010414563648,96.13326667575728,86.24975923186142,88.13308688749669,90.5978436000708,100.0,76.50175236023259,17.28119398683657,2.4211948107511203,78.43857674671021,88.80817071195003,86.18073735038973,B,0
STU_0083,23,Female,100.0,100.0,80.68613470824718,100.0,94.2355109404383,100.0,100.0,100.0,61.19828001885237,23.056478834551317,4.0,93.73041141217138,90.29957000471308,92.29886542647928,A,0
STU_0084,23,Male,88.35004238044533,92.2253923689695,69.71116147778486,93.91591202445105,75.35739976395486,77.12221046280713,69.30070147219965,76.96868572835967,70.92457385093294,19.8297154273612,3.0496462402164,82.80246640879007,73.57904287857485,77.82316988782647,C,1
STU_0085,23,Male,86.12898918893782,78.58171676348091,100.0,89.4720965848342,92.14908781192842,72.7670884105544,99.50011271303474,87.74265950589471,77.89353705584286,24.00769806962617,2.0530236024272037,90.0507252900609,84.47584942133167,86.31362615871106,B,0
STU_0086,19,Male,71.87486998812886,100.0,91.47304497310728,94.08148110610166,100.0,72.86589385594003,100.0,81.75564203747011,55.65217237480044,16.064326282635644,2.199656899752706,96.38863151980225,77.56842706705265,82.64513269498514,B,0
STU_0087,21,Female,74.46173324319753,92.2173125382251,75.57411851611374,80.39946137400719,61.2940582496149,57.14286412385552,79.73967491779432,100.0,61.271915630592254,18.017265125935488,3.737078786277,77.37123766949023,74.53861366806052,75.38071282600313,C,2
STU_0088,23,Female,67.10109826542362,100.0,76.3443520925037,57.44260124316753,70.00200835310248,83.99141911165964,65.9284374730667,81.04492070464175,82.39573426445904,15.548871933951864,2.946440478173648,75.94724042219343,78.34012788845678,76.49835868627446,C,2
STU_0089,22,Female,52.34977916091727,100.0,74.3252574665554,86.94596811309361,69.15694653357393,84.55319360231793,45.48441561355147,62.94086301083605,47.0197327671282,17.666727795697902,3.694396378590345,82.60704302830574,59.99955124845841,66.01682157365849,D,1
STU_0090,24,Female,79.13448998154263,89.87546890150382,76.73605668337046,71.58089897915794,66.53276200638987,82.94238779661322,100.0,51.36031909593706,61.81264449239516,10.423967938482884,2.743458413945354,76.18129664260553,74.02883784623636,75.18514069867773,C,2
STU_0091,19,Male,80.52842095970553,74.35732842386614,61.3844804430986,66.52791336527952,75.93237555141467,89.81390751918492,72.71065532813085,100.0,100.0,18.96174204471841,2.607837535247543,69.55052444591473,90.63114071182896,83.29668385684235,B,2
STU_0092,19,Female,100.0,84.63842682771248,60.08080760083348,94.54439752657916,100.0,69.3800606666198,58.15226260028831,73.12610674168428,76.83456896308492,16.47124156383528,3.783613159724069,84.81590798878128,69.37324974291933,77.06872224238597,C,1
STU_0093,21,Female,100.0,81.6713132080967,85.43570158572616,80.81337287650459,100.0,85.45806356628403,51.29254479595154,93.2638644740202,71.12600981981022,,2.398995836079985,86.98009691758188,75.2851206640165,81.26510147368447,B,1
STU_0094,19,Female,93.33460359450302,66.11567602471125,100.0,99.74902645853564,85.92608490564783,93.56173598610636,60.84162889388399,88.73237499906405,78.58524341732642,23.731958189079272,3.3423378933592534,87.94769684722368,80.43024582409521,83.97591690807454,B,0
STU_0095,19,Female,100.0,94.75422362439556,76.93465453858207,73.16588846861394,80.13645983727699,72.03985416741006,91.68209765476752,76.16442871606452,74.14785769302999,13.673073004476128,2.8517514727190427,81.24780661721715,78.50855955781802,81.47947771985596,B,1
STU_0096,23,Female,100.0,100.0,89.55167126386068,77.93756535229261,97.04385953620992,92.68200306217491,96.9312998130586,82.96232042158938,96.61725649040709,21.039110173102163,3.615106389363042,91.1332740380908,92.29821994680748,92.71891417951171,A,0
STU_0097,21,Male,54.88647967955839,76.01409554968414,91.50256172560672,97.74308836247674,45.02912055417313,87.52886664452338,89.81434105576169,100.0,96.17347043311806,21.53639298549878,4.0,77.57221654798518,93.37916953335078,84.78781465236185,B,2
STU_0098,23,Male,100.0,100.0,70.09932691624215,89.19763991496413,69.17232291845262,71.31868111463548,79.6112266134583,61.511082106326334,74.86492870332593,19.27772192292732,2.7254756217592937,82.11732243741473,71.82647963443651,77.73108451188632,C,1
STU_0099,24,Female,95.6718139779224,61.20343960986624,84.2675499669937,62.40726078420015,49.74272529729351,84.13963565976005,51.39606750634487,74.86615543095907,74.77269066029503,10.174501646317104,2.617000502842481,64.40524391458841,71.29363731433976,71.66493696077262,C,2
STU_0100,24,Male,80.65933079300963,98.88138630510902,73.06812586019824,86.93234632220263,67.08043731896933,77.99761017181277,63.159334781281565,99.73545572310994,100.0,16.795391486715776,3.4660658723261486,81.49057395161981,85.22310016905107,83.64696536621754,B,2
STU_0101,23,Female,63.77196220723728,100.0,100.0,100.0,69.87193331719372,96.32950921359624,59.3779899223586,65.25201414619717,53.57623919193226,24.7923715056575,2.2425974833578524,92.46798332929843,68.63393811852106,75.2979540906259,C,1
STU_0102,24,Female,93.93101703565634,81.33264298884973,100.0,77.21444003424362,100.0,75.91021728121976,82.5259902219352,100.0,79.063571791488,5.907232326566481,4.0,89.63677075577334,84.37494482366074,86.90909982449406,B,0
STU_0103,21,Male,53.81308415538256,77.59046083839505,65.4961658174155,89.3521738623319,38.965378923198415,,56.13351570368395,99.54913577525264,85.97807113021926,14.061707528518994,4.0,67.85104486033521,75.42952061514484,70.99433424272573,C,2
STU_0104,18,Male,84.6778755643801,99.10926519410404,89.2560533027029,70.72698382909944,77.21724855292301,87.21132671905099,64.94789847541321,88.75429194167066,66.87190377757096,20.811542598341,2.300616252587699,84.07738771970735,76.94635522842646,79.8588170094061,C,1
STU_0105,23,Female,75.74364387569688,90.1642310369627,98.58835389975704,80.52261526302826,91.8678614702413,83.32165758919434,72.10600350142505,73.14188865984023,76.88966705840257,14.42339700106181,1.8918126264151656,90.28576541749732,76.36480420221554,80.47897653414822,B,1
STU_0106,22,Female,66.11736937671708,51.65056678577911,94.33667944331664,97.9592699844282,87.7726968867081,62.0582636124694,47.08713690109177,60.933673159884,63.28520242678964,19.049439084869363,2.1875959930006474,82.92980327505802,58.3410690250587,66.49531933522434,D,1
STU_0107,22,Female,100.0,72.34940268190928,86.22344552476548,88.2884750163246,100.0,96.17336576051608,79.1091189337586,95.97644998882572,95.40709709671066,22.045955142995616,2.198241252028618,86.71533080574984,91.66650794495276,91.0145040086966,A,0
STU_0108,19,Male,84.3803735412884,83.23479413341694,100.0,100.0,85.85380953307767,95.7504516214396,74.13125992226435,100.0,56.41834346091339,16.16003141574401,3.561232395048484,92.27215091662364,81.57501375115433,85.06469087980852,B,0
STU_0109,24,Female,87.60949493754354,63.21547679847835,70.19322915891287,90.14048555717228,89.37512220097153,68.91971376205578,97.8951218539146,88.91363780127388,100.0,17.544952604277704,4.0,78.23107842888376,88.93211835431106,85.58954403500611,B,0
STU_0110,22,Female,98.61807920863642,77.74919317441508,80.31541375494325,100.0,57.284205443825385,71.03016127905082,61.03967818985534,55.68670812641882,81.43733155633808,15.459354667901003,3.553088348833177,78.83720309329593,67.29846978791576,73.89205072160188,C,1
STU_0111,19,Female,84.86814165544966,63.31653278688595,70.32217786915135,60.013113627255926,68.66278129289283,79.29657989089982,52.7978666990723,91.17298076745926,72.89203973675708,16.489029409851582,2.83466544836848,65.57865139404652,74.03986677354712,72.58432964788719,C,2
STU_0112,18,Male,91.77116797971247,78.6245573396704,95.91451921848058,80.91921654705678,57.43654564625089,72.3875390604276,72.83430587278738,100.0,65.95293542601961,25.513012174481357,3.2397489268372897,78.22370968786467,77.79369508980865,79.32044675821584,C,2
STU_0113,21,Female,97.23777430733637,79.67443652091622,75.98422431624186,68.45577053135287,93.31289904944512,91.81455665870692,55.73945329437549,67.60176841996174,100.0,14.680257536596764,2.3911553770364757,79.35683260448903,78.78894459326104,80.80419396803697,B,1
